cat,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25
3.0,0.037168,0.011024,0.0152,0.018752,0.020192,0.021648,0.023072,0.025552,0.028688,0.036208,0.04888,0.06968,0.09024,0.072464,0.049808,0.035408,0.028848,0.026416,0.023424,0.02136,0.020064,0.017792,0.012976,0.008928,0.034192,0.202016
3.0,0.044944,0.011472,0.016,0.02024,0.022288,0.021744,0.02224,0.025792,0.028464,0.034192,0.045472,0.062416,0.070496,0.060768,0.04088,0.028288,0.021856,0.019488,0.017488,0.018224,0.017952,0.019488,0.018384,0.013408,0.043616,0.2544
3.0,0.048624,0.012896,0.016864,0.020944,0.021136,0.020896,0.020064,0.023632,0.026288,0.033648,0.041856,0.058048,0.064112,0.061104,0.045024,0.034208,0.02608,0.02368,0.021248,0.020144,0.02,0.019552,0.016096,0.010768,0.043376,0.249712
3.0,0.045776,0.012976,0.01816,0.020496,0.022576,0.021584,0.022,0.02384,0.027088,0.03152,0.045728,0.064912,0.075856,0.060112,0.038544,0.029552,0.021504,0.019584,0.019056,0.020192,0.02144,0.021632,0.018432,0.01208,0.03944,0.24592
3.0,0.05072,0.014832,0.020352,0.022464,0.02032,0.018896,0.01864,0.01896,0.021632,0.028544,0.039968,0.061376,0.069408,0.057552,0.038224,0.029584,0.023104,0.020784,0.020768,0.021136,0.022144,0.019168,0.017312,0.011856,0.046336,0.26592
3.0,0.044304,0.0136,0.0188,0.021856,0.021472,0.02104,0.020272,0.02344,0.026048,0.032976,0.042736,0.063504,0.073152,0.059616,0.04264,0.032,0.025136,0.021888,0.020048,0.019776,0.01872,0.020944,0.016656,0.012416,0.040368,0.246592
3.0,0.0412,0.013008,0.017584,0.020768,0.021072,0.020992,0.0204,0.02128,0.025824,0.033328,0.047328,0.068832,0.081552,0.06032,0.040384,0.027616,0.02184,0.020048,0.017568,0.016992,0.017488,0.018832,0.017952,0.013424,0.039296,0.255072
3.0,0.038368,0.01088,0.015504,0.017904,0.020128,0.02048,0.020464,0.0224,0.02632,0.034896,0.051504,0.079328,0.097056,0.076944,0.046784,0.033536,0.0248,0.021904,0.020992,0.019824,0.018736,0.017952,0.01344,0.009584,0.03472,0.205552
3.0,0.04904,0.013312,0.018032,0.020752,0.022048,0.021152,0.0228,0.024112,0.028576,0.03344,0.045008,0.059392,0.062016,0.05208,0.03648,0.027712,0.022992,0.019936,0.019216,0.020256,0.022192,0.021984,0.018144,0.013072,0.046016,0.26024
3.0,0.049504,0.014368,0.020816,0.02208,0.021648,0.020464,0.019712,0.020912,0.024256,0.029472,0.041312,0.053792,0.061504,0.057168,0.041456,0.032768,0.025104,0.02216,0.021104,0.020368,0.02016,0.02024,0.017664,0.012752,0.043824,0.265392
3.0,0.047008,0.016608,0.018464,0.02032,0.020128,0.022,0.021136,0.021408,0.02624,0.031792,0.039664,0.050912,0.054784,0.05208,0.037888,0.028288,0.02336,0.02184,0.021008,0.020816,0.02048,0.021104,0.019248,0.013632,0.047232,0.28256
3.0,0.040976,0.012832,0.017504,0.019968,0.021312,0.021424,0.021632,0.023824,0.028352,0.035024,0.051264,0.0672,0.077136,0.062464,0.045376,0.03592,0.027648,0.023232,0.02,0.02016,0.021456,0.020128,0.016,0.010496,0.036176,0.222496
3.0,0.037552,0.0092,0.014,0.017936,0.021248,0.024512,0.025936,0.028928,0.033088,0.04424,0.059776,0.077264,0.078192,0.060992,0.038048,0.02952,0.02272,0.01992,0.019504,0.018976,0.018144,0.019632,0.01744,0.012608,0.036848,0.213776
3.0,0.041248,0.010848,0.015648,0.018656,0.020624,0.023104,0.024256,0.027392,0.031456,0.038784,0.054896,0.073568,0.086944,0.063648,0.037712,0.028224,0.020944,0.019456,0.01784,0.019872,0.019904,0.020864,0.017664,0.01184,0.036912,0.217696
3.0,0.052096,0.015584,0.02232,0.022896,0.020576,0.018176,0.017792,0.01936,0.02216,0.02664,0.036112,0.053728,0.06208,0.051264,0.033296,0.027728,0.0212,0.019504,0.01888,0.01944,0.020128,0.022096,0.020496,0.014496,0.04792,0.294032
3.0,0.040352,0.01184,0.016064,0.019712,0.021728,0.020832,0.022448,0.025984,0.030192,0.03632,0.048864,0.068432,0.074656,0.064272,0.046064,0.035232,0.028624,0.023488,0.022288,0.020544,0.0192,0.019664,0.01624,0.01032,0.03616,0.22048
3.0,0.038192,0.01016,0.015008,0.019536,0.021856,0.022608,0.024176,0.024928,0.027664,0.035184,0.048864,0.075024,0.0904,0.072704,0.048,0.033984,0.0244,0.022928,0.021168,0.020512,0.020096,0.018896,0.013744,0.00936,0.0364,0.204208
3.0,0.04648,0.01368,0.018976,0.021504,0.020752,0.021312,0.021056,0.023792,0.026864,0.031744,0.043472,0.06072,0.072176,0.061552,0.039712,0.029312,0.0228,0.019248,0.019152,0.018448,0.019712,0.021344,0.017408,0.013056,0.041456,0.254272
3.0,0.03496,0.010688,0.016544,0.01792,0.02104,0.022192,0.020976,0.024432,0.027632,0.032992,0.044768,0.06648,0.0792,0.070016,0.047232,0.03792,0.026864,0.02392,0.019664,0.01824,0.017408,0.0184,0.016432,0.011344,0.047856,0.22488
3.0,0.034752,0.010128,0.01496,0.01808,0.020496,0.022064,0.02416,0.026608,0.032704,0.038112,0.052,0.075488,0.094112,0.075104,0.047616,0.035792,0.026208,0.024592,0.02168,0.019888,0.01976,0.017904,0.013376,0.00976,0.032528,0.192128
3.0,0.048704,0.015616,0.021216,0.022272,0.021888,0.019328,0.018176,0.018624,0.022496,0.02896,0.03896,0.059408,0.065488,0.054032,0.033056,0.02496,0.020016,0.019552,0.017248,0.018864,0.019728,0.021728,0.019792,0.013808,0.046896,0.289184
3.0,0.046896,0.012352,0.017872,0.021984,0.023264,0.0228,0.02152,0.024064,0.027408,0.031616,0.042496,0.057472,0.062576,0.057312,0.040064,0.029792,0.023024,0.01984,0.019408,0.020336,0.021152,0.021296,0.017936,0.012544,0.044896,0.26008
3.0,0.046864,0.014304,0.019696,0.022096,0.023936,0.021344,0.020384,0.021424,0.025184,0.030224,0.041872,0.059376,0.070528,0.055856,0.035664,0.02456,0.01944,0.017024,0.01688,0.01656,0.018176,0.019488,0.019248,0.015392,0.04648,0.278
3.0,0.04616,0.013488,0.019248,0.02088,0.022352,0.02192,0.02024,0.021344,0.025168,0.030384,0.040336,0.056912,0.06976,0.060288,0.042784,0.034496,0.027392,0.024672,0.02176,0.022592,0.021216,0.021168,0.016416,0.011168,0.04152,0.246336
3.0,0.048544,0.016848,0.023216,0.023424,0.020272,0.018048,0.0164,0.01736,0.019504,0.024928,0.036272,0.055984,0.074624,0.0568,0.034816,0.024832,0.019664,0.01728,0.01544,0.015152,0.018976,0.0216,0.021248,0.015968,0.045344,0.297456
3.0,0.04104,0.013216,0.018192,0.023056,0.02448,0.024112,0.024,0.02472,0.026912,0.03416,0.044816,0.062864,0.071728,0.060576,0.03768,0.02592,0.0216,0.018352,0.019552,0.019952,0.0208,0.020064,0.018976,0.01384,0.041968,0.247424
3.0,0.041392,0.011504,0.01624,0.0192,0.021008,0.02152,0.021248,0.021776,0.025568,0.036016,0.049584,0.080016,0.092656,0.068576,0.041408,0.030672,0.02264,0.022784,0.02112,0.020304,0.02056,0.019024,0.01584,0.010016,0.037184,0.212144
3.0,0.049152,0.014048,0.019664,0.022224,0.021648,0.0216,0.021824,0.02328,0.024576,0.030624,0.038512,0.051648,0.059168,0.053648,0.041296,0.032608,0.027296,0.026032,0.024192,0.022736,0.022336,0.019824,0.017312,0.010704,0.043936,0.260112
3.0,0.048272,0.013392,0.019264,0.022272,0.022688,0.020848,0.019616,0.021632,0.025024,0.030592,0.04192,0.061792,0.067152,0.053184,0.034112,0.026672,0.020992,0.018752,0.017456,0.01752,0.019168,0.018816,0.019008,0.013968,0.045744,0.280144
3.0,0.033728,0.009648,0.013584,0.016096,0.018208,0.020368,0.021648,0.023104,0.029264,0.03768,0.058,0.093312,0.110912,0.077072,0.043872,0.032272,0.024064,0.02112,0.018576,0.01768,0.017632,0.01696,0.014448,0.009904,0.034928,0.18592
3.0,0.040192,0.011536,0.016,0.01848,0.020304,0.02168,0.022624,0.024976,0.027536,0.03584,0.045424,0.063776,0.077888,0.062672,0.04216,0.031664,0.026272,0.023792,0.02032,0.018752,0.017968,0.017808,0.016144,0.01168,0.048912,0.2356
3.0,0.04288,0.013792,0.017232,0.019472,0.020592,0.019232,0.02096,0.022704,0.026368,0.033024,0.042576,0.060336,0.064992,0.060112,0.041296,0.032368,0.023872,0.021232,0.017776,0.018256,0.017888,0.018304,0.018592,0.013136,0.046096,0.266912
3.0,0.035248,0.008576,0.013968,0.016816,0.01992,0.020208,0.022816,0.02768,0.033904,0.044864,0.064896,0.086256,0.091344,0.068384,0.040624,0.029584,0.023296,0.021568,0.019904,0.019488,0.018944,0.018544,0.015376,0.01,0.033392,0.1944
3.0,0.049056,0.016288,0.022432,0.022912,0.019888,0.01944,0.018112,0.018768,0.022016,0.025632,0.037056,0.054656,0.07648,0.060336,0.036944,0.02584,0.01976,0.01928,0.016752,0.016912,0.018432,0.020288,0.019776,0.015808,0.045056,0.28208
3.0,0.042416,0.013696,0.017648,0.020624,0.020448,0.020832,0.020896,0.021728,0.025856,0.032288,0.0452,0.071616,0.084336,0.060992,0.035072,0.025904,0.019376,0.01696,0.015168,0.014688,0.017344,0.019104,0.019664,0.014656,0.039472,0.264016
3.0,0.045296,0.012544,0.017744,0.022416,0.021088,0.020816,0.021904,0.023264,0.027568,0.031504,0.042304,0.065104,0.076608,0.058608,0.03768,0.02904,0.023088,0.021184,0.019024,0.019568,0.019568,0.0192,0.01824,0.012032,0.041824,0.252784
3.0,0.04344,0.01192,0.0176,0.021856,0.022544,0.021904,0.021424,0.023632,0.026192,0.033344,0.044768,0.067536,0.078576,0.06208,0.040016,0.031168,0.024112,0.020368,0.019728,0.020528,0.02184,0.02,0.017808,0.011584,0.039456,0.236576
3.0,0.046912,0.012992,0.019152,0.0216,0.02152,0.021392,0.02184,0.02096,0.023872,0.030272,0.039936,0.061072,0.074448,0.063328,0.042048,0.032432,0.025824,0.022096,0.022032,0.022336,0.020704,0.02008,0.01608,0.010848,0.042576,0.243648
3.0,0.04096,0.011488,0.016432,0.01832,0.020656,0.021056,0.02248,0.024448,0.027968,0.035008,0.049648,0.074656,0.087056,0.067184,0.042336,0.031024,0.024256,0.020368,0.01936,0.019024,0.018784,0.018304,0.01688,0.011296,0.036256,0.224752
3.0,0.055344,0.017152,0.021952,0.023936,0.022448,0.0192,0.018416,0.01784,0.019408,0.024288,0.032544,0.042752,0.050976,0.04952,0.036704,0.029136,0.023344,0.02192,0.021056,0.020816,0.021408,0.02184,0.01976,0.01384,0.052736,0.301664
3.0,0.035312,0.00944,0.013696,0.017536,0.02232,0.024016,0.024336,0.028512,0.032416,0.042672,0.057696,0.078048,0.0852,0.068,0.041408,0.032928,0.027088,0.024272,0.022144,0.021568,0.020032,0.01912,0.014288,0.0092,0.03368,0.195072
3.0,0.051184,0.016288,0.021824,0.022496,0.0216,0.020352,0.020016,0.020944,0.023328,0.029024,0.039264,0.054192,0.06008,0.051328,0.035984,0.026256,0.020896,0.020928,0.019392,0.021312,0.020752,0.022224,0.019168,0.013872,0.045568,0.281728
3.0,0.048528,0.016368,0.020736,0.021424,0.020064,0.019328,0.019408,0.020224,0.023184,0.027408,0.037488,0.05176,0.059584,0.052112,0.037168,0.030224,0.024112,0.02272,0.020672,0.021552,0.02208,0.022384,0.01824,0.011888,0.046912,0.284432
3.0,0.045072,0.012752,0.017312,0.021568,0.021312,0.021504,0.020016,0.0216,0.023488,0.031536,0.043952,0.066256,0.076448,0.060688,0.038896,0.028256,0.023904,0.020448,0.020848,0.019888,0.020464,0.01888,0.017008,0.011104,0.043312,0.253488
3.0,0.045072,0.012432,0.016336,0.020352,0.020944,0.02032,0.021584,0.022496,0.026864,0.032576,0.04504,0.058768,0.06656,0.057536,0.03976,0.030512,0.024304,0.023072,0.020512,0.019216,0.018768,0.019488,0.017024,0.012784,0.044832,0.262848
3.0,0.050032,0.017744,0.021296,0.022464,0.0192,0.018912,0.017952,0.018688,0.02064,0.026064,0.034656,0.04992,0.05968,0.04952,0.032944,0.025232,0.01976,0.018544,0.017296,0.018352,0.020272,0.022912,0.021984,0.015616,0.052752,0.307568
3.0,0.037792,0.010688,0.015392,0.017984,0.019984,0.021616,0.022864,0.02592,0.030352,0.039056,0.051856,0.074224,0.079696,0.068192,0.047248,0.03624,0.02816,0.026192,0.021776,0.021888,0.018928,0.019072,0.013984,0.009024,0.035696,0.206176
3.0,0.038912,0.013328,0.017024,0.019344,0.021168,0.0196,0.018736,0.020432,0.02408,0.030944,0.048688,0.076624,0.100336,0.069904,0.039552,0.027248,0.021392,0.020752,0.01984,0.02,0.020016,0.019136,0.016208,0.010608,0.038336,0.227792
3.0,0.054064,0.01792,0.021936,0.02264,0.02112,0.019904,0.01904,0.020176,0.023248,0.02664,0.033776,0.042832,0.050928,0.045232,0.033168,0.029328,0.024736,0.021968,0.020368,0.021584,0.022112,0.022848,0.019392,0.01408,0.049504,0.301456
3.0,0.051472,0.017104,0.021408,0.022832,0.02272,0.019808,0.016912,0.018608,0.020512,0.026048,0.038032,0.058864,0.071008,0.053568,0.033856,0.024544,0.017856,0.016976,0.017136,0.017424,0.018736,0.022064,0.02072,0.01536,0.046512,0.28992
3.0,0.043728,0.01184,0.01656,0.01976,0.023152,0.023504,0.0244,0.024528,0.028624,0.03712,0.046816,0.067968,0.077648,0.060048,0.039232,0.028496,0.02312,0.020224,0.020032,0.019776,0.021744,0.020768,0.017888,0.011808,0.039424,0.231792
3.0,0.040768,0.011664,0.016896,0.018672,0.020848,0.021088,0.021232,0.024688,0.030448,0.036128,0.049552,0.06824,0.078256,0.066416,0.04424,0.034128,0.025536,0.021856,0.02072,0.018448,0.017744,0.018144,0.01616,0.011056,0.03792,0.229152
3.0,0.040064,0.011232,0.016144,0.020768,0.023584,0.023792,0.023216,0.02632,0.029072,0.035776,0.049504,0.064448,0.073872,0.061168,0.042656,0.031984,0.02488,0.021584,0.019392,0.01984,0.019264,0.019504,0.017088,0.0116,0.0416,0.231648
3.0,0.043552,0.009952,0.01672,0.021104,0.023152,0.02432,0.026352,0.026352,0.0304,0.037008,0.049168,0.070704,0.076144,0.060304,0.036768,0.028672,0.021728,0.019904,0.019488,0.020784,0.021168,0.0212,0.018576,0.012144,0.039008,0.225328
3.0,0.051376,0.016544,0.0208,0.023312,0.02192,0.01784,0.017008,0.018672,0.021456,0.028176,0.03808,0.052656,0.063072,0.049696,0.033152,0.024688,0.01952,0.017504,0.015424,0.016256,0.019232,0.021344,0.021776,0.015648,0.04912,0.305728
3.0,0.040384,0.011488,0.016832,0.020432,0.021072,0.023584,0.022064,0.024736,0.028896,0.034272,0.04816,0.063856,0.074832,0.06312,0.041696,0.032784,0.024128,0.021136,0.019024,0.019072,0.018288,0.018736,0.01672,0.010896,0.0424,0.241392
3.0,0.046432,0.012624,0.019232,0.022624,0.022,0.022128,0.021664,0.023568,0.026992,0.032528,0.042912,0.059952,0.0684,0.055168,0.037456,0.028176,0.02168,0.019744,0.02024,0.020256,0.021184,0.021248,0.018752,0.014288,0.042128,0.258624
3.0,0.0492,0.013136,0.019008,0.020608,0.02248,0.021392,0.022368,0.025184,0.025216,0.032848,0.040176,0.05272,0.057888,0.050928,0.035984,0.030656,0.02256,0.020736,0.019488,0.01888,0.019888,0.020208,0.019296,0.014768,0.045744,0.27864
3.0,0.052032,0.014496,0.020016,0.022592,0.022016,0.021616,0.019824,0.022272,0.024544,0.027984,0.038192,0.053392,0.063424,0.053984,0.036864,0.029424,0.02392,0.021168,0.020576,0.021856,0.022176,0.021168,0.019088,0.011952,0.045616,0.269808
3.0,0.045488,0.013152,0.018256,0.020128,0.020064,0.021712,0.022496,0.022944,0.027952,0.033392,0.04392,0.062352,0.07176,0.060432,0.040832,0.030624,0.023648,0.021488,0.018928,0.02072,0.020368,0.020864,0.0172,0.012128,0.039744,0.249408
3.0,0.040224,0.01208,0.016832,0.021056,0.022816,0.023792,0.024208,0.02536,0.030016,0.03592,0.051008,0.070688,0.07888,0.064544,0.039008,0.030608,0.022288,0.021472,0.02,0.02008,0.02264,0.020624,0.017664,0.011488,0.037712,0.218992
3.0,0.046176,0.012352,0.019392,0.023024,0.023152,0.023104,0.022512,0.025376,0.029264,0.034848,0.044272,0.057088,0.059264,0.052304,0.036816,0.02832,0.02272,0.020496,0.019504,0.020352,0.02016,0.02104,0.018816,0.012352,0.045648,0.261648
3.0,0.048384,0.0144,0.018944,0.02016,0.020928,0.02072,0.019648,0.021216,0.023952,0.028864,0.042256,0.059616,0.068704,0.061024,0.040656,0.030944,0.02328,0.021136,0.018944,0.020912,0.02104,0.020112,0.017312,0.010656,0.044832,0.26136
3.0,0.049584,0.014384,0.019824,0.02056,0.022256,0.021728,0.021008,0.023056,0.024144,0.031184,0.041376,0.054368,0.06096,0.0556,0.039552,0.029168,0.023744,0.02216,0.020208,0.019984,0.020752,0.02096,0.019648,0.012464,0.044064,0.267264
3.0,0.034288,0.009904,0.012896,0.01712,0.021552,0.02344,0.023616,0.027328,0.032224,0.041616,0.058992,0.081104,0.091072,0.070912,0.048336,0.035664,0.026784,0.023328,0.021936,0.020608,0.019568,0.018224,0.01464,0.00928,0.031056,0.184512
3.0,0.045712,0.011056,0.016928,0.02072,0.02264,0.023184,0.023152,0.026976,0.030352,0.035856,0.04792,0.063264,0.068112,0.057376,0.038928,0.028576,0.023312,0.022,0.02224,0.021248,0.020336,0.021712,0.017808,0.011968,0.040448,0.238176
